departamento,municipio,cultivo,área_sembrada,área_cosechada,producción
Cesar,La Gloria,Cafe,86,84,52
Cesar,La Gloria,Platano,60,60,360
Cesar,La Jagua De Ibirico,Aguacate,70,70,556
Cesar,La Jagua De Ibirico,Lulo,38,38,684
Cesar,La Jagua De Ibirico,Mango,14,0,0
Cesar,La Jagua De Ibirico,Papaya,17,17,340
Cesar,La Jagua De Ibirico,Tomate De Arbol,36,36,288
Cesar,La Jagua De Ibirico,Palma De Aceite,1400,1400,4200
Cesar,La Jagua De Ibirico,Cacao,811,811,568
Cesar,La Jagua De Ibirico,Cafe,2809,2415,1501
Cesar,La Jagua De Ibirico,Platano,126,126,1008
Cesar,La Paz,Aguacate,340,165,1320
Cesar,La Paz,Lulo,420,30,540
Cesar,La Paz,Mango,47,16,79
Cesar,La Paz,Maracuya,320,310,2527
Cesar,La Paz,Mora,516,13,91
Cesar,La Paz,Tomate De Arbol,512,262,1965
Cesar,La Paz,Palma De Aceite,2825,1400,4200
Cesar,La Paz,Cacao,1420,730,292
Cesar,La Paz,Cafe,4778,4185,2602
Cesar,La Paz,Caña Panelera,185,164,669
Cesar,La Paz,Platano,675,10,80
Cesar,Manaure,Aguacate,142,100,960
Cesar,Manaure,Citricos,8,8,160
Cesar,Manaure,Lulo,36,36,180
Cesar,Manaure,Maracuya,5,5,40
Cesar,Manaure,Mora,26,26,156
Cesar,Manaure,Cacao,277,177,142
Cesar,Manaure,Cafe,790,729,453
Cesar,Manaure,Caña Panelera,12,12,48
Cesar,Manaure,Platano,137,137,548
Cesar,Pailitas,Aguacate,402,195,1208
Cesar,Pailitas,Limon,70,28,289
Cesar,Pailitas,Mango,110,52,812
Cesar,Pailitas,Naranja,187,83,853
Cesar,Pailitas,Palma De Aceite,401,240,633
Cesar,Pailitas,Cacao,394,192,115
Cesar,Pailitas,Cafe,322,315,272
Cesar,Pailitas,Caña Panelera,57,26,78
Cesar,Pailitas,Platano,165,40,325
Cesar,Pelaya,Mango,15,15,60
Cesar,Pelaya,Palma De Aceite,4320,2160,7322
Cesar,Pelaya,Cacao,11,6,3
Cesar,Pelaya,Cafe,8,8,5
Cesar,Pelaya,Platano,92,10,63
Cesar,Pueblo Bello,Aguacate,190,190,1235
Cesar,Pueblo Bello,Citricos,450,270,2970
Cesar,Pueblo Bello,Tomate De Arbol,15,11,77
Cesar,Pueblo Bello,Cacao,1870,953,477
Cesar,Pueblo Bello,Cafe,5715,5138,3194
Cesar,Pueblo Bello,Caña Panelera,226,205,841
Cesar,Pueblo Bello,Platano,869,720,4392
Cesar,Rio De Oro,Aguacate,104,74,444
Cesar,Rio De Oro,Guanabana,42,20,120
Cesar,Rio De Oro,Limon,45,21,105
Cesar,Rio De Oro,Mango,523,163,1304
Cesar,Rio De Oro,Maracuya,50,21,84
Cesar,Rio De Oro,Palma De Aceite,950,900,2700
Cesar,Rio De Oro,Cacao,115,50,25
Cesar,Rio De Oro,Cafe,146,114,71
Cesar,Rio De Oro,Caña Panelera,14,12,36
Cesar,San Alberto,Aguacate,70,17,119
Cesar,San Alberto,Citricos,25,25,150
Cesar,San Alberto,Mora,12,12,96
Cesar,San Alberto,Palma De Aceite,16183,12833,38499
Cesar,San Alberto,Cacao,365,365,219
Cesar,San Alberto,Cafe,26,24,15
Cesar,San Alberto,Platano,73,73,511
Cesar,San Diego,Aguacate,65,65,325
Cesar,San Diego,Citricos,14,14,86
Cesar,San Diego,Mango,31,31,316
Cesar,San Diego,Palma De Aceite,200,150,509
Cesar,San Diego,Cacao,96,96,38
Cesar,San Diego,Platano,199,199,1393
Cesar,San Martin,Aguacate,200,50,350
Cesar,San Martin,Mango,85,85,680
Cesar,San Martin,Palma De Aceite,7067,7067,21201
Cesar,San Martin,Cacao,150,150,60
Cesar,San Martin,Cafe,21,20,13
Cesar,San Martin,Platano,160,160,1120
Cesar,Tamalameque,Mango,62,0,0
Cesar,Tamalameque,Palma De Aceite,3100,2500,6701
Cesar,Tamalameque,Platano,152,20,125
Cesar,Valledupar,Aguacate,550,380,2280
Cesar,Valledupar,Banano,75,5,25
Cesar,Valledupar,Citricos,150,80,480
Cesar,Valledupar,Lulo,88,72,511
Cesar,Valledupar,Mango,480,480,2352
Cesar,Valledupar,Papaya,310,60,2400
Cesar,Valledupar,Palma De Aceite,3200,3200,10848
Cesar,Valledupar,Cacao,775,730,365
Cesar,Valledupar,Cafe,2003,1808,1124
Cesar,Valledupar,Caña Panelera,870,870,3045
Cesar,Valledupar,Platano,460,320,1600
Choco,Acandi,Coco,65,27,270
Choco,Acandi,Cacao,159,108,54
Choco,Acandi,Platano,138,138,1325
Choco,Alto Baudo,Banano,270,233,1165
Choco,Alto Baudo,Borojo,64,60,240
Choco,Alto Baudo,Chontaduro,8,2,6
Choco,Alto Baudo,Piña,23,17,340
Choco,Alto Baudo,Cacao,201,154,46
Choco,Alto Baudo,Caña Panelera,43,33,50
Choco,Alto Baudo,Platano,4325,3675,22050
Choco,Atrato,Borojo,93,58,290
Choco,Atrato,Lulo,26,18,72
Choco,Atrato,Piña,49,20,700
Choco,Atrato,Cacao,20,15,6
Choco,Atrato,Plantas Aromaticas,44,44,220
Choco,Atrato,Plantas Medicinales,44,13,65
Choco,Atrato,Platano,470,215,2150
Choco,Bagado,Borojo,8,4,20
Choco,Bagado,Chontaduro,3,3,6
Choco,Bagado,Piña,17,14,224
Choco,Bagado,Cacao,200,6,2
Choco,Bagado,Platano,189,152,1515
Choco,Bahia Solano,Borojo,31,31,124
Choco,Bahia Solano,Coco,191,187,1870
Choco,Bahia Solano,Piña,11,10,160
Choco,Bahia Solano,Cacao,12,9,4
Choco,Bahia Solano,Platano,137,112,560
Choco,Bajo Baudo,Borojo,15,12,48
Choco,Bajo Baudo,Chontaduro,10,10,10
Choco,Bajo Baudo,Coco,912,145,770
Choco,Bajo Baudo,Cacao,161,15,8
Choco,Bajo Baudo,Caña Miel,8,8,8
Choco,Bajo Baudo,Platano,478,290,1740
Choco,Bojaya,Borojo,183,63,189
Choco,Bojaya,Cacao,310,70,42
Choco,Bojaya,Caña Panelera,130,130,650
Choco,Bojaya,Platano,2252,2012,20120
Choco,Carmen Del Atrato,Aguacate,278,78,936
Choco,Carmen Del Atrato,Lulo,12,7,70
Choco,Carmen Del Atrato,Mora,6,6,55
Choco,Carmen Del Atrato,Cafe,171,140,181
Choco,Carmen Del Atrato,Caña Panelera,63,63,158
Choco,Carmen Del Atrato,Platano,208,160,800
Choco,Carmen Del Darien,Banano,112,112,762
Choco,Carmen Del Darien,Cacao,520,520,208
Choco,Carmen Del Darien,Platano,3961,3833,77726
Choco,Certegui,Aguacate,8,8,10
Choco,Certegui,Banano,18,18,99
Choco,Certegui,Borojo,17,17,99
Choco,Certegui,Chontaduro,3,3,3
Choco,Certegui,Guanabana,3,3,4
Choco,Certegui,Guayaba,3,3,5
Choco,Certegui,Limon,7,7,9
Choco,Certegui,Lulo,3,3,15
Choco,Certegui,Piña,18,18,280
Choco,Certegui,Cacao,18,18,9
Choco,Certegui,Platano,35,35,123
Choco,Condoto,Bananito,34,3,18
Choco,Condoto,Banano,14,13,78
Choco,Condoto,Borojo,12,12,52
Choco,Condoto,Limon,2,1,18
Choco,Condoto,Piña,7,6,120
Choco,Condoto,Cacao,33,33,10
Choco,Condoto,Caña Panelera,6,6,6
Choco,Condoto,Platano,36,36,270
Choco,El Canton Del San Pablo,Bananito,261,235,1175
Choco,El Canton Del San Pablo,Borojo,61,30,120
Choco,El Canton Del San Pablo,Limon,35,10,60
Choco,El Canton Del San Pablo,Piña,104,20,280
Choco,El Canton Del San Pablo,Cacao,82,20,10
Choco,El Canton Del San Pablo,Platano,362,80,560
Choco,Istmina,Badea,5,5,20
Choco,Istmina,Bananito,310,308,1540
Choco,Istmina,Borojo,400,323,1292
Choco,Istmina,Chontaduro,132,35,70
Choco,Istmina,Piña,67,65,650
Choco,Istmina,Cacao,135,54,27
Choco,Istmina,Caña Panelera,300,300,600
Choco,Istmina,Platano,235,225,1125
Choco,Jurado,Aguacate,56,51,255
Choco,Jurado,Coco,110,110,1320
Choco,Jurado,Piña,9,9,135
Choco,Jurado,Caña Panelera,29,24,48
Choco,Jurado,Platano,384,374,2244
Choco,Litoral Del San Juan,Banano,103,98,392
Choco,Litoral Del San Juan,Borojo,15,15,60
Choco,Litoral Del San Juan,Coco,106,26,364
Choco,Litoral Del San Juan,Caña Miel,189,183,366
Choco,Litoral Del San Juan,Platano,107,102,510
Choco,Lloro,Aguacate,110,36,660
Choco,Lloro,Araza,105,8,80
Choco,Lloro,Badea,7,1,1
Choco,Lloro,Borojo,80,60,240
Choco,Lloro,Piña,92,81,810
Choco,Lloro,Zapote,17,2,6
Choco,Lloro,Caña Panelera,39,35,70
Choco,Lloro,Platano,155,120,600
Choco,Medio Atrato,Banano,64,59,354
Choco,Medio Atrato,Borojo,20,20,80
Choco,Medio Atrato,Coco,450,450,2700
Choco,Medio Atrato,Limon,11,11,77
Choco,Medio Atrato,Lulo,10,9,32
Choco,Medio Atrato,Piña,44,42,294
Choco,Medio Atrato,Caña Panelera,76,73,511
Choco,Medio Atrato,Platano,517,507,4056
Choco,Medio Baudo,Borojo,16,15,68
Choco,Medio Baudo,Chontaduro,6,3,12
Choco,Medio Baudo,Coco,3,3,30
Choco,Medio Baudo,Piña,60,47,474
Choco,Medio Baudo,Cacao,1060,660,264
Choco,Medio Baudo,Caña Panelera,1130,900,2340
Choco,Medio Baudo,Platano,1610,1154,6921
Choco,Medio San Juan,Bananito,340,62,372
Choco,Medio San Juan,Banano,395,135,1080
Choco,Medio San Juan,Borojo,412,135,675
Choco,Medio San Juan,Limon,89,17,136
Choco,Medio San Juan,Piña,121,40,720
Choco,Medio San Juan,Cacao,340,50,20
Choco,Medio San Juan,Caña Panelera,250,110,330
Choco,Medio San Juan,Platano,515,165,990
Choco,Novita,Banano,310,290,1450
Choco,Novita,Borojo,110,100,400
Choco,Novita,Limon,51,43,215
Choco,Novita,Piña,17,14,54
Choco,Novita,Cacao,210,140,84
Choco,Novita,Caña Panelera,255,205,1230
Choco,Novita,Platano,218,188,940
Choco,Nuqui,Banano,521,490,1960
Choco,Nuqui,Borojo,56,56,224
Choco,Nuqui,Coco,136,136,1904
Choco,Nuqui,Piña,29,24,480
Choco,Nuqui,Cacao,86,51,15
Choco,Nuqui,Caña Miel,48,42,798
Choco,Nuqui,Platano,1249,1173,5865
Choco,Quibdo,Bananito,410,400,2000
Choco,Quibdo,Banano,410,400,2000
Choco,Quibdo,Borojo,143,143,572
Choco,Quibdo,Chontaduro,13,13,39
Choco,Quibdo,Coco,8,8,64
Choco,Quibdo,Cacao,560,540,216
Choco,Quibdo,Caña Panelera,300,260,780
Choco,Quibdo,Platano,3020,2970,20790
Choco,Rio Iro,Banano,295,280,560
Choco,Rio Iro,Borojo,10,3,3
Choco,Rio Iro,Chontaduro,8,2,4
Choco,Rio Iro,Limon,17,10,50
Choco,Rio Iro,Piña,8,5,15
Choco,Rio Iro,Cacao,21,8,5
Choco,Rio Iro,Caña Panelera,11,6,12
Choco,Rio Iro,Platano,37,15,30
Choco,Rio Quito,Coco,5,2,6
Choco,Rio Quito,Limon,7,4,20
Choco,Rio Quito,Lulo,57,52,208
Choco,Rio Quito,Piña,71,61,183
Choco,Rio Quito,Cacao,87,71,43
Choco,Rio Quito,Caña Panelera,47,31,78
Choco,Rio Quito,Platano,550,350,1050
Choco,Riosucio,Banano,245,245,1960
Choco,Riosucio,Borojo,19,11,44
Choco,Riosucio,Piña,24,22,440
Choco,Riosucio,Palma De Aceite,400,400,800
Choco,Riosucio,Cacao,975,714,357
Choco,Riosucio,Caña Panelera,195,168,370
Choco,Riosucio,Platano,5869,5580,90460
Choco,San Jose Del Palmar,Aguacate,258,223,2225
Choco,San Jose Del Palmar,Banano,25,15,270
Choco,San Jose Del Palmar,Borojo,179,134,935
Choco,San Jose Del Palmar,Chontaduro,553,428,4280
Choco,San Jose Del Palmar,Maracuya,10,10,150
Choco,San Jose Del Palmar,Cacao,544,541,135
Choco,San Jose Del Palmar,Caña Panelera,160,160,288
Choco,San Jose Del Palmar,Platano,177,167,2338
Choco,Sipi,Borojo,16,16,64
Choco,Sipi,Piña,6,6,72
Choco,Sipi,Cacao,25,0,0
Choco,Sipi,Caña Panelera,5,5,15
Choco,Sipi,Platano,44,42,294
Choco,Tado,Bananito,116,86,172
Choco,Tado,Banano,44,32,64
Choco,Tado,Borojo,7,6,24
Choco,Tado,Chontaduro,11,6,15
Choco,Tado,Limon,4,1,5
Choco,Tado,Lulo,8,5,15
Choco,Tado,Piña,24,15,30
Choco,Tado,Cacao,496,411,123
Choco,Tado,Platano,115,70,175
Choco,Unguia,Coco,13,11,110
Choco,Unguia,Cacao,481,481,241
Choco,Unguia,Platano,1870,1520,19520
Choco,Union Panamericana,Bananito,140,107,342
Choco,Union Panamericana,Banano,77,67,288
Choco,Union Panamericana,Borojo,10,10,30
Choco,Union Panamericana,Chontaduro,5,5,15
Choco,Union Panamericana,Piña,37,22,440
Choco,Union Panamericana,Cacao,6,4,2
Choco,Union Panamericana,Platano,17,11,55
Cordoba,Ayapel,Mango,2356,820,12300
Cordoba,Ayapel,Platano,34,16,128
Cordoba,Buenavista,Limon,12,7,21
Cordoba,Buenavista,Mango,28,0,0
Cordoba,Buenavista,Piña,220,70,6300
Cordoba,Buenavista,Palma De Aceite,571,571,2284
Cordoba,Buenavista,Caña Panelera,238,238,1904
Cordoba,Buenavista,Platano,32,32,160
Cordoba,Canalete,Maracuya,190,185,3700
Cordoba,Canalete,Cacao,220,75,75
Cordoba,Canalete,Platano,2035,1630,14670
Cordoba,Cerete,Papaya,23,18,450
Cordoba,Cerete,Piña,12,12,240
Cordoba,Cerete,Platano,87,87,696
Cordoba,Chima,Caucho,14,0,0
Cordoba,Chima,Piña,3,3,150
Cordoba,Chinu,Limon,10,9,14
Cordoba,Chinu,Mango,165,15,195
Cordoba,Chinu,Marañon,1000,270,270
Cordoba,Chinu,Piña,12,12,1140
Cordoba,Chinu,Caña Panelera,50,40,704
Cordoba,Cienaga De Oro,Maracuya,15,10,40
Cordoba,Cienaga De Oro,Naranja,19,14,84
Cordoba,Cienaga De Oro,Palma De Aceite,80,0,0
Cordoba,Cienaga De Oro,Cacao,23,18,13
Cordoba,Cienaga De Oro,Caña Panelera,105,95,1216
Cordoba,Cienaga De Oro,Platano,190,140,1120
Cordoba,Cotorra,Platano,94,80,1440
Cordoba,La Apartada,Piña,1,1,20
Cordoba,La Apartada,Caña Panelera,100,100,800
Cordoba,La Apartada,Platano,5,5,75
Cordoba,Lorica,Coco,40,40,400
Cordoba,Lorica,Mango,178,86,3440
Cordoba,Lorica,Palma De Aceite,750,450,1715
Cordoba,Lorica,Platano,6028,2844,34128
Cordoba,Los Cordobas,Aguacate,7,7,21
Cordoba,Los Cordobas,Coco,122,115,690
Cordoba,Los Cordobas,Guanabana,15,7,7
Cordoba,Los Cordobas,Maracuya,4,4,49
Cordoba,Los Cordobas,Piña,5,5,18
Cordoba,Los Cordobas,Cacao,238,202,202
Cordoba,Los Cordobas,Platano,3203,3193,23948
Cordoba,Momil,Coco,4,4,60
Cordoba,Momil,Mango,30,0,0
Cordoba,Momil,Naranja,3,3,5
Cordoba,Momil,Palma De Aceite,125,125,150
Cordoba,Momil,Platano,57,55,198
Cordoba,Montelibano,Caucho,958,958,958
Cordoba,Montelibano,Cacao,270,240,144
Cordoba,Montelibano,Platano,368,318,1908
Cordoba,Monteria,Coco,250,100,1000
Cordoba,Monteria,Guayaba,86,86,860
Cordoba,Monteria,Maracuya,24,24,264
Cordoba,Monteria,Naranja,250,250,6250
Cordoba,Monteria,Papaya,95,75,750
Cordoba,Monteria,Piña,17,4,100
Cordoba,Monteria,Palma De Aceite,1583,0,0
Cordoba,Monteria,Cacao,22,13,13
Cordoba,Monteria,Platano,1312,1077,7539
Cordoba,Moñitos,Coco,1406,1383,7894
Cordoba,Moñitos,Platano,6315,6170,30850
Cordoba,Planeta Rica,Maracuya,2,2,12
Cordoba,Planeta Rica,Platano,700,500,2500
Cordoba,Pueblo Nuevo,Coco,11,11,65
Cordoba,Pueblo Nuevo,Marañon,10,10,5
Cordoba,Pueblo Nuevo,Piña,23,21,1230
Cordoba,Pueblo Nuevo,Palma De Aceite,300,0,0
Cordoba,Pueblo Nuevo,Platano,232,182,1274
Cordoba,Puerto Escondido,Coco,470,375,1500
Cordoba,Puerto Escondido,Palma De Aceite,200,0,0
Cordoba,Puerto Escondido,Platano,1846,1796,26940
Cordoba,Puerto Libertador,Caucho,515,435,418
Cordoba,Puerto Libertador,Mango,30,10,50
Cordoba,Puerto Libertador,Palma De Aceite,60,30,50
Cordoba,Puerto Libertador,Cacao,517,287,258
Cordoba,Puerto Libertador,Platano,320,255,2550
Cordoba,Purisima,Platano,45,38,114
Cordoba,Sahagun,Piña,14,3,150
Cordoba,Sahagun,Caña Panelera,405,345,966
Cordoba,San Andres De Sotavento,Caña Flecha,220,220,440
Cordoba,San Antero,Coco,45,45,450
Cordoba,San Antero,Guanabana,4,4,20
Cordoba,San Antero,Guayaba,32,32,640
Cordoba,San Antero,Limon,4,2,6
Cordoba,San Antero,Mango,179,179,448
Cordoba,San Antero,Naranja,5,2,6
Cordoba,San Antero,Nispero,5,5,25
Cordoba,San Antero,Piña,4,2,40
Cordoba,San Antero,Platano,77,60,810
Cordoba,San Bernardo Del Viento,Coco,530,530,1510
Cordoba,San Bernardo Del Viento,Platano,1062,862,5172
Cordoba,San Carlos,Coco,230,200,2400
Cordoba,San Carlos,Guayaba,115,112,4704
Cordoba,San Carlos,Mango,300,300,9000
Cordoba,San Carlos,Naranja,150,100,1500
Cordoba,San Carlos,Platano,240,240,1200
Cordoba,San Jose De Ure,Caucho,832,832,832
Cordoba,San Jose De Ure,Coco,9,9,45
Cordoba,San Jose De Ure,Limon,10,10,80
Cordoba,San Jose De Ure,Mango,11,11,55
Cordoba,San Jose De Ure,Maracuya,9,9,27
Cordoba,San Jose De Ure,Naranja,4,4,16
Cordoba,San Jose De Ure,Piña,15,15,150
Cordoba,San Jose De Ure,Cacao,75,75,45
Cordoba,San Jose De Ure,Platano,115,115,690
Cordoba,San Pelayo,Coco,4,4,28
Cordoba,San Pelayo,Platano,221,181,1448
Cordoba,Tierralta,Caucho,142,0,0
Cordoba,Tierralta,Maracuya,18,8,136
Cordoba,Tierralta,Papaya,280,205,12300
Cordoba,Tierralta,Palma De Aceite,1000,800,3261
Cordoba,Tierralta,Cacao,1345,1195,598
Cordoba,Tierralta,Platano,5500,4300,129000
Cordoba,Tuchin,Caña Flecha,120,120,720
Cordoba,Valencia,Papaya,654,654,39430
Cordoba,Valencia,Cacao,675,580,406
Cordoba,Valencia,Platano,780,380,2540
Cundinamarca,Agua De Dios,Aguacate,13,11,99
Cundinamarca,Agua De Dios,Limon,15,10,70
Cundinamarca,Agua De Dios,Mandarina,8,5,45
Cundinamarca,Agua De Dios,Mango,98,88,704
Cundinamarca,Agua De Dios,Cacao,4,3,3
Cundinamarca,Agua De Dios,Sabila,4,4,40
Cundinamarca,Agua De Dios,Platano,50,40,400
Cundinamarca,Alban,Aguacate,7,3,18
Cundinamarca,Alban,Citricos,158,158,790
Cundinamarca,Alban,Fresa,18,17,495
Cundinamarca,Alban,Cafe,358,314,406
Cundinamarca,Alban,Caña Panelera,17,16,40
Cundinamarca,Alban,Platano,278,276,1104
Cundinamarca,Anapoima,Aguacate,19,19,228
Cundinamarca,Anapoima,Banano,51,46,460
Cundinamarca,Anapoima,Chirimoya,36,20,156
Cundinamarca,Anapoima,Lima,128,101,2020
Cundinamarca,Anapoima,Mandarina,127,106,1378
Cundinamarca,Anapoima,Mango,1917,1789,16098
Cundinamarca,Anapoima,Maracuya,39,34,302
Cundinamarca,Anapoima,Naranja,113,84,1670
Cundinamarca,Anapoima,Cacao,57,53,53
Cundinamarca,Anapoima,Cafe,71,66,57
Cundinamarca,Anapoima,Caña Panelera,358,358,2147
Cundinamarca,Anolaima,Flores Y Follajes,183,181,1267
Cundinamarca,Anolaima,Aguacate,26,7,42
Cundinamarca,Anolaima,Banano,64,64,320
Cundinamarca,Anolaima,Guayaba,27,17,119
Cundinamarca,Anolaima,Mandarina,254,247,1235
Cundinamarca,Anolaima,Mango,274,253,1669
Cundinamarca,Anolaima,Naranja,53,53,318
Cundinamarca,Anolaima,Cafe,867,806,1251
Cundinamarca,Anolaima,Platano,12,11,44
Cundinamarca,Apulo,Aguacate,50,28,196
Cundinamarca,Apulo,Banano,46,36,252
Cundinamarca,Apulo,Limon,145,115,690
Cundinamarca,Apulo,Mandarina,120,110,660
Cundinamarca,Apulo,Mango,498,399,2475
Cundinamarca,Apulo,Naranja,460,390,1920
Cundinamarca,Apulo,Cafe,47,47,41
Cundinamarca,Apulo,Platano,57,47,329
Cundinamarca,Arbelaez,Citricos,178,164,1968
Cundinamarca,Arbelaez,Guanabana,30,19,76
Cundinamarca,Arbelaez,Lulo,29,27,318
Cundinamarca,Arbelaez,Maracuya,17,7,63
Cundinamarca,Arbelaez,Mora,394,390,4680
Cundinamarca,Arbelaez,Tomate De Arbol,129,123,1230
Cundinamarca,Arbelaez,Cacao,18,11,11
Cundinamarca,Arbelaez,Cafe,437,401,311
Cundinamarca,Arbelaez,Caña Panelera,44,36,252
Cundinamarca,Arbelaez,Platano,17,17,90
Cundinamarca,Beltran,Aguacate,12,2,8
Cundinamarca,Beltran,Banano,30,30,150
Cundinamarca,Beltran,Limon,18,8,48
Cundinamarca,Beltran,Mango,13,3,16
Cundinamarca,Beltran,Naranja,15,5,30
Cundinamarca,Beltran,Cafe,52,44,38
Cundinamarca,Beltran,Caña Panelera,50,40,120
Cundinamarca,Beltran,Platano,16,6,30
Cundinamarca,Bituima,Caucho,45,2,2
Cundinamarca,Bituima,Aguacate,52,50,248
Cundinamarca,Bituima,Guayaba,257,251,1503
Cundinamarca,Bituima,Cafe,450,421,363
Cundinamarca,Bituima,Caña Panelera,313,274,1370
Cundinamarca,Bituima,Platano,172,164,984
Cundinamarca,Bojaca,Fresa,9,9,270
Cundinamarca,Bojaca,Mora,7,7,65
Cundinamarca,Cabrera,Aguacate,30,0,0
Cundinamarca,Cabrera,Curuba,60,55,825
Cundinamarca,Cabrera,Granadilla,319,319,3828
Cundinamarca,Cabrera,Lulo,45,45,360
Cundinamarca,Cabrera,Mora,19,19,190
Cundinamarca,Cabrera,Tomate De Arbol,555,495,4950
Cundinamarca,Cabrera,Cafe,23,23,19
Cundinamarca,Cachipay,Anturio,9,9,63
Cundinamarca,Cachipay,Helecho,5,5,50
Cundinamarca,Cachipay,Aguacate,15,11,50
Cundinamarca,Cachipay,Mango,941,938,5628
Cundinamarca,Cachipay,Naranja,814,812,5684
Cundinamarca,Cachipay,Cafe,686,623,859
Cundinamarca,Cachipay,Cocculus,85,80,400
Cundinamarca,Cachipay,Ruscus,114,108,1080
Cundinamarca,Cachipay,Sabila,9,6,120
Cundinamarca,Cachipay,Platano,63,61,244
Cundinamarca,Cajica,Durazno,48,48,720
Cundinamarca,Cajica,Plantas Aromaticas,4,4,35
Cundinamarca,Caparrapi,Caucho,99,0,0
Cundinamarca,Caparrapi,Aguacate,689,393,1769
Cundinamarca,Caparrapi,Citricos,61,50,300
Cundinamarca,Caparrapi,Frutales Varios,54,28,168
Cundinamarca,Caparrapi,Cacao,1459,1415,1274
Cundinamarca,Caparrapi,Cafe,537,433,485
Cundinamarca,Caparrapi,Caña Panelera,9303,9223,47960
Cundinamarca,Caparrapi,Platano,262,246,1476
Cundinamarca,Caqueza,Aguacate,3,3,20
Cundinamarca,Caqueza,Granadilla,8,7,28
Cundinamarca,Caqueza,Cafe,79,65,84
Cundinamarca,Carmen De Carupa,Durazno,8,5,50
Cundinamarca,Carmen De Carupa,Uchuva,7,7,84
Cundinamarca,Chaguani,Caucho,141,61,48
Cundinamarca,Chaguani,Banano,41,33,132
Cundinamarca,Chaguani,Cacao,60,36,25
Cundinamarca,Chaguani,Cafe,850,794,821
Cundinamarca,Chaguani,Caña Panelera,551,499,2496
Cundinamarca,Chaguani,Platano,823,793,3965
Cundinamarca,Chia,Flores Y Follajes,4,4,25
Cundinamarca,Chia,Ciruela,3,2,11
Cundinamarca,Chia,Curuba,1,1,21
Cundinamarca,Chia,Durazno,2,1,3
Cundinamarca,Chia,Feijoa,4,2,14
Cundinamarca,Chia,Mora,6,4,45
Cundinamarca,Chia,Tomate De Arbol,6,4,31
Cundinamarca,Chia,Plantas Aromaticas,7,5,85
Cundinamarca,Chipaque,Tomate De Arbol,5,5,24
Cundinamarca,Chipaque,Plantas Aromaticas,71,71,322
Cundinamarca,Choachi,Durazno,15,5,150
Cundinamarca,Choachi,Mora,5,5,75
Cundinamarca,Choachi,Tomate De Arbol,42,35,350
Cundinamarca,Choachi,Cafe,45,42,47
Cundinamarca,Choconta,Arandano,10,7,28
Cundinamarca,Choconta,Fresa,166,99,4925
Cundinamarca,Cogua,Astromelia,5,5,20
Cundinamarca,Cogua,Clavel,5,5,15
Cundinamarca,Cogua,Rosa,68,63,1890
Cundinamarca,Cogua,Arandano,6,3,63
Cundinamarca,Cogua,Fresa,18,17,408
Cundinamarca,Cogua,Mora,5,4,40
Cundinamarca,Cogua,Uchuva,4,4,96
Cundinamarca,El Colegio,Anturio,65,51,354
Cundinamarca,El Colegio,Aguacate,30,11,88
Cundinamarca,El Colegio,Banano,443,404,4444
Cundinamarca,El Colegio,Mandarina,103,83,660
Cundinamarca,El Colegio,Mango,983,929,6709
Cundinamarca,El Colegio,Mora,166,158,1575
Cundinamarca,El Colegio,Naranja,88,68,540
Cundinamarca,El Colegio,Cacao,33,28,17
Cundinamarca,El Colegio,Cafe,1288,1168,1069
Cundinamarca,El Colegio,Platano,365,365,1825
Cundinamarca,El Peñon,Aguacate,20,16,64
Cundinamarca,El Peñon,Citricos,111,76,380
Cundinamarca,El Peñon,Naranja,406,406,2436
Cundinamarca,El Peñon,Cacao,169,134,102
Cundinamarca,El Peñon,Cafe,379,314,328
Cundinamarca,El Peñon,Caña Panelera,559,539,3029
Cundinamarca,El Peñon,Platano,58,58,290
Cundinamarca,El Rosal,Fresa,20,14,420
Cundinamarca,Facatativa,Durazno,9,9,108
Cundinamarca,Facatativa,Feijoa,4,2,22
Cundinamarca,Facatativa,Fresa,234,162,8419
Cundinamarca,Facatativa,Tomate De Arbol,18,14,224
Cundinamarca,Fomeque,Tomate De Arbol,237,162,3400
Cundinamarca,Fomeque,Cafe,135,129,145
Cundinamarca,Fosca,Granadilla,2,2,20
Cundinamarca,Fosca,Mora,16,14,140
Cundinamarca,Fosca,Tomate De Arbol,48,43,108
Cundinamarca,Fosca,Cafe,33,30,39
Cundinamarca,Fosca,Caña Panelera,55,50,275
Cundinamarca,Funza,Fresa,50,40,1480
Cundinamarca,Fuquene,Fresa,1,1,25
